시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
광주광역시 남구 백운동,699,699,0,힐스테이트백운,84.9959,202307,24,"48,000",15,2016,회재로1293번길 7,, ,중개거래,광주 서구
광주광역시 남구 봉선동,490-1,490,1,금호2,84.96,202307,8,"50,800",7,1995,봉선로 134,, ,중개거래,광주 남구
광주광역시 남구 봉선동,490-1,490,1,금호2,84.96,202307,9,"50,000",5,1995,봉선로 134,, ,중개거래,"광주 남구, 광주 서구"
광주광역시 남구 봉선동,490-1,490,1,금호2,84.83,202307,27,"47,500",3,1995,봉선로 134,, ,중개거래,광주 남구
광주광역시 남구 봉선동,469-5,469,5,금호타운1,84.52,202307,17,"40,500",15,1993,봉선로133번길 4,, ,중개거래,광주 남구
광주광역시 남구 봉선동,606,606,0,남양휴튼1차,129.3502,202307,20,"99,000",11,2009,제석로 99,, ,중개거래,광주 남구
광주광역시 남구 봉선동,606,606,0,남양휴튼1차,129.3502,202307,22,"97,000",6,2009,제석로 99,, ,중개거래,광주 남구
광주광역시 남구 봉선동,985,985,0,라인광장1,59.98,202307,6,"17,000",4,1987,봉선중앙로 103,,20230721,중개거래,광주 남구
광주광역시 남구 봉선동,983,983,0,라인하이츠,34.2,202307,12,"15,000",1,1987,대남대로159번길 31,,20230714,직거래,-
광주광역시 남구 봉선동,1043,1043,0,모아2단지1차,47.65,202307,4,"11,500",4,1988,봉선1로 86,, ,중개거래,광주 남구
광주광역시 남구 봉선동,31,31,0,모아엘가,84.969,202307,4,"56,300",6,2008,용대로74번길 8,, ,중개거래,광주 남구
광주광역시 남구 봉선동,172,172,0,무등파크1,84.42,202307,14,"24,000",4,1992,용대로 115,,20230728,중개거래,광주 남구
광주광역시 남구 봉선동,03월 23일,23,3,무등파크3차(1단지),84.73,202307,10,"22,500",6,1992,용대로 90-1,, ,중개거래,광주 남구
광주광역시 남구 봉선동,03월 23일,23,3,무등파크3차(1단지),59.76,202307,17,"16,000",11,1992,용대로 90-1,, ,중개거래,광주 남구
광주광역시 남구 봉선동,1080,1080,0,봉선2차남양휴튼,124.6235,202307,16,"115,000",6,2011,봉선로 115,, ,중개거래,광주 남구
광주광역시 남구 봉선동,1085,1085,0,봉선3차한국아델리움,84.9738,202307,21,"93,000",2,2014,제석로80번길 36,, ,중개거래,광주 남구
광주광역시 남구 봉선동,1092,1092,0,봉선동제일풍경채엘리트파크,84.9639,202307,3,"86,500",4,2016,제석로80번길 5,, ,중개거래,광주 남구
광주광역시 남구 봉선동,1092,1092,0,봉선동제일풍경채엘리트파크,84.968,202307,29,"84,500",5,2016,제석로80번길 5,, ,중개거래,광주 남구
광주광역시 남구 봉선동,1147,1147,0,봉선이지더원2단지,59.7827,202307,8,"23,500",7,2012,봉선로 55,, ,중개거래,광주 남구
광주광역시 남구 봉선동,470,470,0,삼익1,84.96,202307,3,"38,000",13,1990,봉선중앙로 46,, ,중개거래,광주 남구
광주광역시 남구 봉선동,470,470,0,삼익1,84.96,202307,8,"39,000",7,1990,봉선중앙로 46,, ,중개거래,광주 남구
광주광역시 남구 봉선동,470,470,0,삼익1,84.96,202307,8,"40,900",7,1990,봉선중앙로 46,, ,중개거래,광주 남구
광주광역시 남구 봉선동,470,470,0,삼익1,84.96,202307,19,"40,700",10,1990,봉선중앙로 46,, ,중개거래,광주 남구
광주광역시 남구 봉선동,107,107,0,쌍용스윗닷홈,155.6351,202307,1,"145,000",13,2005,봉선중앙로 8,,20230719,중개거래,광주 남구
광주광역시 남구 봉선동,107,107,0,쌍용스윗닷홈,120.5379,202307,5,"120,000",1,2005,봉선중앙로 8,, ,중개거래,광주 남구
광주광역시 남구 봉선동,107,107,0,쌍용스윗닷홈,155.6351,202307,8,"145,000",1,2005,봉선중앙로 8,, ,중개거래,"광주 남구, 광주 서구"
광주광역시 남구 봉선동,107,107,0,쌍용스윗닷홈,120.5379,202307,8,"133,000",7,2005,봉선중앙로 8,, ,중개거래,광주 남구
광주광역시 남구 봉선동,1148,1148,0,주월동이지더원3단지,84.9381,202307,1,"39,000",4,2012,봉선로51번길 12,, ,중개거래,"광주 남구, 광주 서구"
광주광역시 남구 봉선동,1148,1148,0,주월동이지더원3단지,84.9381,202307,5,"43,000",9,2012,봉선로51번길 12,, ,중개거래,광주 남구
광주광역시 남구 봉선동,1148,1148,0,주월동이지더원3단지,84.9381,202307,24,"40,000",6,2012,봉선로51번길 12,,20230725,직거래,-
광주광역시 남구 봉선동,1076,1076,0,포스코더샵,59.89,202307,1,"38,000",10,2004,효사랑길 14,, ,중개거래,광주 남구
광주광역시 남구 봉선동,1076,1076,0,포스코더샵,59.89,202307,1,"38,800",5,2004,효사랑길 14,, ,중개거래,광주 남구
광주광역시 남구 봉선동,1076,1076,0,포스코더샵,84.32,202307,3,"68,500",3,2004,효사랑길 14,,20230707,중개거래,광주 남구
광주광역시 남구 봉선동,1076,1076,0,포스코더샵,59.89,202307,5,"33,000",3,2004,효사랑길 14,, ,중개거래,광주 남구
광주광역시 남구 봉선동,1076,1076,0,포스코더샵,84.32,202307,6,"80,000",10,2004,효사랑길 14,,20230803,중개거래,"광주 남구, 광주 서구"
광주광역시 남구 봉선동,1076,1076,0,포스코더샵,59.89,202307,8,"35,250",12,2004,효사랑길 14,, ,중개거래,광주 남구
광주광역시 남구 봉선동,1076,1076,0,포스코더샵,150.97,202307,9,"151,000",14,2004,효사랑길 14,, ,중개거래,광주 남구
광주광역시 남구 봉선동,1076,1076,0,포스코더샵,59.89,202307,22,"37,500",4,2004,효사랑길 14,, ,중개거래,광주 남구
광주광역시 남구 봉선동,70,70,0,한국아델리움1단지,155.8244,202307,11,"155,000",8,2006,제석로80번안길 11,, ,중개거래,광주 남구
광주광역시 남구 봉선동,70,70,0,한국아델리움1단지,192.6903,202307,18,"191,000",8,2006,제석로80번안길 11,, ,중개거래,광주 남구
광주광역시 남구 서동,291,291,0,서동영무예다음,84.9373,202307,10,"34,500",4,2017,제중로 111,, ,중개거래,광주 남구
광주광역시 남구 서동,291,291,0,서동영무예다음,84.9373,202307,20,"38,500",15,2017,제중로 111,, ,중개거래,광주 서구
광주광역시 남구 서동,291,291,0,서동영무예다음,84.9771,202307,24,"33,900",3,2017,제중로 111,, ,중개거래,"광주 남구, 광주 서구"
광주광역시 남구 송하동,43-28,43,28,금호타운,84.895,202307,4,"19,000",1,1996,효덕로 291,,20230728,직거래,-
광주광역시 남구 송하동,43-28,43,28,금호타운,84.895,202307,6,"18,000",1,1996,효덕로 291,,20230717,중개거래,광주 남구
광주광역시 남구 송하동,Jan-45,45,1,삼익,59.97,202307,24,"12,700",11,1997,서문대로556번길 6,,20230726,중개거래,광주 남구
광주광역시 남구 압촌동,508,508,0,에너지밸리풍경채퍼스트파크,84.9284,202307,10,"34,500",10,2022,도시첨단산업로 58,, ,중개거래,광주 남구
광주광역시 남구 압촌동,508,508,0,에너지밸리풍경채퍼스트파크,84.9651,202307,12,"31,000",12,2022,도시첨단산업로 58,,20230718,직거래,-
광주광역시 남구 압촌동,508,508,0,에너지밸리풍경채퍼스트파크,84.9284,202307,24,"34,000",1,2022,도시첨단산업로 58,, ,중개거래,광주 남구
광주광역시 남구 월산동,284,284,0,덕림제일파크,79.74,202307,7,"13,600",3,1990,월산로132번길 9,, ,중개거래,광주 북구
광주광역시 남구 월산동,1065,1065,0,반도유보라더퍼스트,84.9527,202307,8,"54,750",7,2022,구성로8번길 6,, ,중개거래,광주 남구
광주광역시 남구 월산동,411-3,411,3,제일파크맨션,66.73,202307,28,"9,350",3,1986,경열로76번길 33-5,, ,중개거래,광주 남구
광주광역시 남구 임암동,881,881,0,효천1중흥에스-클래스에코시티,84.9772,202307,12,"44,000",13,2019,효천2로 12,,20230720,직거래,-
광주광역시 남구 임암동,881,881,0,효천1중흥에스-클래스에코시티,84.9772,202307,25,"50,400",12,2019,효천2로 12,, ,중개거래,광주 남구
광주광역시 남구 임암동,855,855,0,효천1중흥에스-클래스에코파크,84.9772,202307,8,"44,000",3,2019,효천3로 110,, ,중개거래,광주 남구
광주광역시 남구 임암동,855,855,0,효천1중흥에스-클래스에코파크,84.9772,202307,10,"43,800",4,2019,효천3로 110,, ,중개거래,전남 나주시
광주광역시 남구 임암동,855,855,0,효천1중흥에스-클래스에코파크,84.9772,202307,25,"49,500",2,2019,효천3로 110,, ,중개거래,광주 남구
광주광역시 남구 임암동,855,855,0,효천1중흥에스-클래스에코파크,84.9772,202307,28,"45,000",2,2019,효천3로 110,, ,중개거래,광주 남구
광주광역시 남구 임암동,728,728,0,효천시티프라디움,84.9963,202307,7,"47,800",12,2019,효천2로 1,, ,중개거래,"광주 남구, 전남 목포시"
광주광역시 남구 임암동,728,728,0,효천시티프라디움,84.9963,202307,9,"47,800",6,2019,효천2로 1,, ,중개거래,광주 남구
광주광역시 남구 임암동,728,728,0,효천시티프라디움,84.9947,202307,13,"44,000",7,2019,효천2로 1,, ,중개거래,광주 남구
광주광역시 남구 임암동,728,728,0,효천시티프라디움,84.9948,202307,17,"47,300",14,2019,효천2로 1,, ,중개거래,광주 남구
광주광역시 남구 임암동,728,728,0,효천시티프라디움,84.9984,202307,19,"39,300",5,2019,효천2로 1,,20230731,중개거래,광주 남구
광주광역시 남구 임암동,728,728,0,효천시티프라디움,84.9963,202307,21,"50,000",17,2019,효천2로 1,, ,중개거래,"광주 광산구, 광주 남구"
광주광역시 남구 임암동,728,728,0,효천시티프라디움,84.9948,202307,22,"46,000",5,2019,효천2로 1,, ,중개거래,광주 남구
광주광역시 남구 주월동,1021-3,1021,3,극동마이다스빌2차,43.5572,202307,28,"11,000",15,2002,봉선로84번길 5-10,,20230731,직거래,-
광주광역시 남구 주월동,1328,1328,0,남구주월골드클래스어반시티,84.9717,202307,3,"50,500",22,2021,서문대로812번길 4-8,,20230706,중개거래,광주 남구
광주광역시 남구 주월동,1328,1328,0,남구주월골드클래스어반시티,84.9589,202307,4,"45,000",19,2021,서문대로812번길 4-8,,20230704,직거래,-
광주광역시 남구 주월동,1199-12,1199,12,라인가든1,59.4,202307,21,"8,500",11,1985,서문대로 766,,20230727,중개거래,광주 남구
광주광역시 남구 주월동,1199-7,1199,7,라인가든2,84.51,202307,11,"13,500",8,1986,서문대로 764,,20230726,중개거래,광주 남구
광주광역시 남구 주월동,700,700,0,명지,59.79,202307,7,"11,500",12,1995,금화로376번길 34,,20230714,중개거래,광주 서구
광주광역시 남구 주월동,541-4,541,4,무등파크1,84.63,202307,19,"16,000",8,1991,회재로1156번길 10,, ,중개거래,광주 남구
광주광역시 남구 주월동,1312,1312,0,봉선로남해오네뜨,84.8298,202307,23,"56,500",3,2018,봉선로 42,, ,중개거래,광주 남구
광주광역시 남구 주월동,1205-1,1205,1,세왕그린파크,84.86,202307,21,"15,300",6,2002,서문대로812번길 10,, ,중개거래,광주 남구
광주광역시 남구 주월동,1240-1,1240,1,신천그린,84.92,202307,3,"16,950",11,1989,서문대로 760,,20230713,중개거래,광주 남구
광주광역시 남구 주월동,1320,1320,0,양우내안애프레스티지,84.9222,202307,3,"55,500",13,2021,대남대로223번길 10,, ,중개거래,광주 남구
광주광역시 남구 주월동,450-91,450,91,현대1,84.98,202307,3,"15,000",4,1991,회재로1186번길 52,,20230710,직거래,-
광주광역시 남구 주월동,456,456,0,현대2,59.4,202307,27,"10,000",1,1995,회재로1186번길 29,, ,중개거래,광주 남구
광주광역시 남구 주월동,1303,1303,0,호반힐하임,84.9477,202307,5,"43,400",2,2014,서문대로 780,,20230802,중개거래,광주 남구
광주광역시 남구 주월동,1303,1303,0,호반힐하임,84.9477,202307,14,"48,000",7,2014,서문대로 780,, ,중개거래,광주 남구
광주광역시 남구 주월동,1303,1303,0,호반힐하임,84.9399,202307,22,"49,500",15,2014,서문대로 780,, ,중개거래,광주 남구
광주광역시 남구 지석동,443,443,0,한일베라체,84.783,202307,1,"26,800",9,2008,회재로 211,, ,중개거래,광주 남구
광주광역시 남구 지석동,443,443,0,한일베라체,84.783,202307,10,"27,500",7,2008,회재로 211,, ,중개거래,광주 남구
광주광역시 남구 진월동,214-2,214,2,고운하이플러스1차,84.8301,202307,11,"33,000",10,2005,화산로73번길 3,, ,중개거래,광주 남구
광주광역시 남구 진월동,392,392,0,금광하늘연가,130.8746,202307,15,"59,000",4,2005,서문대로663번안길 12,, ,중개거래,광주 광산구
광주광역시 남구 진월동,392,392,0,금광하늘연가,130.8746,202307,24,"60,000",11,2005,서문대로663번안길 12,, ,중개거래,광주 남구
광주광역시 남구 진월동,333-30,333,30,대덕훼밀리,59.46,202307,1,"11,900",9,1996,서문대로749번가길 30,, ,중개거래,광주 남구
광주광역시 남구 진월동,249,249,0,대주1,84.41,202307,20,"24,700",1,1990,서문대로678번길 7,, ,중개거래,광주 남구
광주광역시 남구 진월동,281,281,0,새한,84.46,202307,3,"32,000",1,1998,광복마을길 53,, ,중개거래,광주 남구
광주광역시 남구 진월동,281,281,0,새한,84.46,202307,24,"33,000",10,1998,광복마을길 53,, ,중개거래,광주 남구
광주광역시 남구 진월동,508-5,508,5,신흥타운3,49.95,202307,23,"10,250",9,1987,서문대로 614,,20230726,중개거래,광주 남구
광주광역시 남구 진월동,348,348,0,아남,84.9,202307,14,"25,500",13,1997,금당로3길 20,,20230731,중개거래,광주 남구
광주광역시 남구 진월동,348,348,0,아남,84.9,202307,15,"25,800",10,1997,금당로3길 20,,20230728,중개거래,광주 남구
광주광역시 남구 진월동,331-93,331,93,중흥,84.93,202307,6,"17,000",4,1992,서문대로749번마길 30,,20230706,직거래,-
광주광역시 남구 진월동,331-93,331,93,중흥,84.93,202307,7,"14,000",20,1992,서문대로749번마길 30,,20230801,중개거래,광주 남구
광주광역시 남구 진월동,331-93,331,93,중흥,73.46,202307,8,"14,000",12,1992,서문대로749번마길 30,, ,중개거래,광주 남구
광주광역시 남구 진월동,331-93,331,93,중흥,84.93,202307,13,"16,300",2,1992,서문대로749번마길 30,, ,중개거래,광주 남구
광주광역시 남구 진월동,331-93,331,93,중흥,84.84,202307,21,"14,800",1,1992,서문대로749번마길 30,, ,중개거래,광주 남구
광주광역시 남구 진월동,215-1,215,1,진아하이빌2차,84.3979,202307,21,"31,000",8,2004,화산로 75,, ,중개거래,"광주 남구, 광주 북구"
광주광역시 남구 진월동,484,484,0,진월3차삼익세라믹아파트,59.4,202307,21,"13,700",13,2000,화산로31번길 17,,20230726,직거래,-
광주광역시 남구 진월동,870,870,0,한국아델리움2차,84.1058,202307,22,"53,000",17,2011,서문대로627번길 9,, ,중개거래,광주 남구
광주광역시 남구 진월동,267,267,0,한신1,84.87,202307,22,"24,500",3,1996,광복마을4길 9-1,, ,중개거래,광주 남구
광주광역시 남구 진월동,340,340,0,협진훼밀리,84.99,202307,26,"18,500",7,1990,금당로3길 8-3,, ,중개거래,"광주 남구, 광주 서구"
광주광역시 남구 진월동,388,388,0,호반,32.16,202307,4,"5,900",8,1999,금당로2길 4-13,,20230704,중개거래,광주 남구
광주광역시 남구 진월동,388,388,0,호반,32.16,202307,5,"4,830",3,1999,금당로2길 4-13,,20230707,중개거래,광주 남구
광주광역시 남구 진월동,388,388,0,호반,32.16,202307,20,"5,400",1,1999,금당로2길 4-13,,20230801,중개거래,"광주 남구, 광주 북구"
광주광역시 남구 진월동,388,388,0,호반,32.16,202307,20,"5,800",13,1999,금당로2길 4-13,,20230725,중개거래,광주 남구
광주광역시 남구 행암동,526,526,0,제일풍경채에듀파크1단지,84.3565,202307,2,"39,350",6,2015,효우로 332-10,,20230727,중개거래,광주 남구
광주광역시 남구 행암동,562,562,0,제일풍경채에듀파크2단지,84.9184,202307,1,"42,500",5,2015,효우2로 46,, ,중개거래,광주 남구
광주광역시 남구 행암동,530,530,0,효천2지구중흥S-클래스,84.9933,202307,1,"41,500",16,2015,효우로 332-11,, ,중개거래,광주 남구
광주광역시 남구 행암동,530,530,0,효천2지구중흥S-클래스,113.1205,202307,9,"60,000",14,2015,효우로 332-11,, ,중개거래,광주 남구
광주광역시 남구 행암동,530,530,0,효천2지구중흥S-클래스,84.9933,202307,14,"36,200",3,2015,효우로 332-11,, ,중개거래,광주 남구
광주광역시 남구 행암동,530,530,0,효천2지구중흥S-클래스,84.9933,202307,28,"40,700",6,2015,효우로 332-11,, ,중개거래,광주 남구
광주광역시 남구 행암동,604,604,0,효천남해오네뜨1단지,74.97,202307,19,"28,000",2,2014,효우2로 21,, ,중개거래,광주 남구
광주광역시 남구 행암동,598,598,0,효천남해오네뜨2단지,74.97,202307,27,"29,750",9,2014,효우2로 45,, ,중개거래,광주 남구
광주광역시 남구 행암동,539,539,0,효천엘에이치천년나무6단지아파트,59.67,202307,15,"25,000",16,2016,효우2로 90,, ,중개거래,"광주 광산구, 광주 남구"
광주광역시 남구 행암동,539,539,0,효천엘에이치천년나무6단지아파트,59.89,202307,21,"22,600",2,2016,효우2로 90,, ,중개거래,광주 남구
광주광역시 동구 계림동,100-11,100,11,계림동금호2,59.703,202307,12,"18,400",16,1998,중앙로 358,, ,중개거래,"광주 동구, 광주 북구"
광주광역시 동구 계림동,100-11,100,11,계림동금호2,59.703,202307,12,"18,400",16,1998,중앙로 358,20230731, ,중개거래,"광주 동구, 광주 북구"
광주광역시 동구 계림동,1869,1869,0,계림아이파크에스케이뷰,72.6919,202307,3,"59,000",24,2022,필문대로 70,, ,중개거래,"광주 동구, 전남 목포시"
광주광역시 동구 계림동,1869,1869,0,계림아이파크에스케이뷰,72.6919,202307,11,"57,000",22,2022,필문대로 70,, ,중개거래,"광주 광산구, 광주 동구"
광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,59.9055,202307,1,"37,400",19,2020,경양로 234,, ,중개거래,광주 동구
광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,84.949,202307,1,"52,700",15,2020,경양로 234,, ,중개거래,광주 동구
광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,59.9048,202307,1,"40,400",27,2020,경양로 234,, ,중개거래,광주 동구
광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,119.936,202307,3,"80,000",7,2020,경양로 234,, ,중개거래,광주 동구
광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,84.949,202307,7,"55,000",11,2020,경양로 234,, ,중개거래,광주 동구
광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,84.9647,202307,16,"56,500",28,2020,경양로 234,, ,중개거래,광주 동구
광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,59.9048,202307,17,"41,000",15,2020,경양로 234,, ,중개거래,광주 동구
광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,84.9647,202307,21,"50,000",16,2020,경양로 234,,20230801,중개거래,광주 북구
광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,39.8652,202307,26,"28,500",18,2020,경양로 234,, ,직거래,-
광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,39.8652,202307,27,"28,500",17,2020,경양로 234,, ,직거래,-
광주광역시 동구 계림동,1827,1827,0,그랜드센트럴,59.9055,202307,29,"40,000",30,2020,경양로 234,, ,중개거래,광주 동구
광주광역시 동구 계림동,191-1,191,1,대명,77.73,202307,11,"13,600",2,1983,동계로 79-26,,20230731,중개거래,광주 동구
광주광역시 동구 계림동,52,52,0,두산위브,84.8686,202307,1,"34,500",9,2007,무등로 374,,20230807,중개거래,광주 동구
광주광역시 동구 계림동,1815,1815,0,두산위브2차,59.8997,202307,6,"34,000",4,2018,계림로30번길 15,, ,중개거래,"광주 동구, 광주 서구"
광주광역시 동구 계림동,1815,1815,0,두산위브2차,39.862,202307,24,"17,300",7,2018,계림로30번길 15,, ,중개거래,광주 동구
광주광역시 동구 계림동,1815,1815,0,두산위브2차,39.862,202307,27,"17,750",13,2018,계림로30번길 15,, ,중개거래,광주 동구
광주광역시 동구 계림동,1815,1815,0,두산위브2차,84.5628,202307,28,"43,000",2,2018,계림로30번길 15,, ,중개거래,광주 동구
광주광역시 동구 계림동,1815,1815,0,두산위브2차,59.8997,202307,31,"34,500",4,2018,계림로30번길 15,, ,중개거래,광주 동구
광주광역시 동구 계림동,1845,1845,0,두산위브3차(두산위브더파크),84.9964,202307,12,"54,000",15,2020,중앙로290번길 16,, ,중개거래,광주 동구
광주광역시 동구 계림동,1845,1845,0,두산위브3차(두산위브더파크),59.9903,202307,28,"38,300",16,2020,중앙로290번길 16,, ,중개거래,"광주 동구, 광주 서구"
광주광역시 동구 계림동,1845,1845,0,두산위브3차(두산위브더파크),39.9452,202307,29,"22,200",18,2020,중앙로290번길 16,, ,직거래,-
광주광역시 동구 계림동,250-89,250,89,아름진,49.931,202307,12,"15,200",7,2016,중앙로 284,, ,중개거래,광주 동구
광주광역시 동구 산수동,463-6,463,6,동진맨션,77.76,202307,12,"25,000",4,1984,무등로 417-9,, ,중개거래,광주 동구
광주광역시 동구 산수동,689,689,0,두암그린파크,84.99,202307,22,"17,500",3,1995,밤실로 150,, ,중개거래,광주 동구
광주광역시 동구 산수동,716,716,0,무등산광신프로그레스,84.9817,202307,8,"34,500",16,2018,밤실로 100,, ,중개거래,광주 동구
광주광역시 동구 산수동,723,723,0,무등산그린웰로제비앙,64.5262,202307,10,"36,800",17,2019,동계로 38,, ,중개거래,광주 동구
광주광역시 동구 산수동,723,723,0,무등산그린웰로제비앙,84.9676,202307,13,"49,500",14,2019,동계로 38,, ,중개거래,광주 동구
광주광역시 동구 산수동,723,723,0,무등산그린웰로제비앙,84.9676,202307,13,"49,500",14,2019,동계로 38,20230728, ,중개거래,광주 동구
광주광역시 동구 산수동,723,723,0,무등산그린웰로제비앙,84.9377,202307,28,"44,500",15,2019,동계로 38,,20230801,중개거래,광주 동구
광주광역시 동구 소태동,501,501,0,모아미래도,84.64,202307,7,"24,000",2,2003,학소로76번길 14,, ,중개거래,광주 동구
광주광역시 동구 소태동,1103,1103,0,무등산골드클래스,73.8853,202307,6,"42,200",21,2018,학소로 109,,20230801,중개거래,광주 동구
광주광역시 동구 소태동,1103,1103,0,무등산골드클래스,84.9603,202307,11,"55,000",17,2018,학소로 109,, ,직거래,-
광주광역시 동구 소태동,1103,1103,0,무등산골드클래스,84.9603,202307,18,"51,500",21,2018,학소로 109,, ,중개거래,광주 동구
광주광역시 동구 소태동,1103,1103,0,무등산골드클래스,59.9834,202307,25,"34,900",10,2018,학소로 109,, ,중개거래,광주 서구
광주광역시 동구 소태동,691,691,0,온세계아이조움,84.9453,202307,18,"25,000",3,2006,남문로 550,,20230801,직거래,-
광주광역시 동구 소태동,691,691,0,온세계아이조움,84.9453,202307,22,"33,800",15,2006,남문로 550,, ,중개거래,광주 남구
광주광역시 동구 소태동,443,443,0,진아하이빌,83.3199,202307,20,"26,500",11,2003,학소로42번길 12,, ,중개거래,광주 동구
광주광역시 동구 소태동,443,443,0,진아하이빌,59.9611,202307,31,"19,000",3,2003,학소로42번길 12,,20230801,직거래,-
광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,91.9232,202307,5,"53,000",1,2019,용산1길 2,, ,중개거래,전남 나주시
광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,106.6583,202307,7,"70,300",10,2019,용산1길 2,, ,중개거래,"광주 남구, 광주 북구"
광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9265,202307,7,"48,000",1,2019,용산1길 2,,20230710,중개거래,광주 동구
광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,106.6583,202307,8,"70,000",4,2019,용산1길 2,,20230726,중개거래,광주 동구
광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9512,202307,10,"47,000",3,2019,용산1길 2,, ,중개거래,광주 동구
광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9512,202307,14,"47,500",3,2019,용산1길 2,,20230727,중개거래,광주 동구
광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9265,202307,15,"49,500",15,2019,용산1길 2,, ,중개거래,"광주 남구, 광주 동구"
광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9717,202307,15,"46,500",4,2019,용산1길 2,, ,중개거래,"광주 남구, 광주 동구"
광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,106.6583,202307,16,"67,500",7,2019,용산1길 2,, ,중개거래,"광주 동구, 광주 북구"
광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9717,202307,16,"51,400",15,2019,용산1길 2,, ,중개거래,광주 동구
광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9717,202307,18,"50,500",12,2019,용산1길 2,, ,중개거래,"광주 남구, 광주 동구"
광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9717,202307,19,"50,400",19,2019,용산1길 2,, ,중개거래,광주 동구
광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,106.6583,202307,22,"67,500",6,2019,용산1길 2,, ,중개거래,광주 남구
광주광역시 동구 용산동,662,662,0,광주용산지구2BL계룡리슈빌더포레스트아파트,76.5319,202307,31,"39,200",5,2019,용산1길 2,, ,중개거래,광주 동구
광주광역시 동구 용산동,747,747,0,무등산골드클래스2차,59.5439,202307,1,"40,500",15,2022,남문로 589,, ,중개거래,광주 동구
광주광역시 동구 용산동,663,663,0,용산지구모아엘가에듀파크,84.9024,202307,2,"45,300",3,2019,용산3길 17,, ,중개거래,광주 동구
광주광역시 동구 용산동,663,663,0,용산지구모아엘가에듀파크,84.9272,202307,15,"51,000",15,2019,용산3길 17,, ,중개거래,광주 동구
광주광역시 동구 용산동,663,663,0,용산지구모아엘가에듀파크,84.9024,202307,29,"48,000",11,2019,용산3길 17,,20230803,중개거래,광주 동구
광주광역시 동구 운림동,567-1,567,1,라인광명,84.87,202307,5,"21,000",7,1997,운림길 58,, ,중개거래,광주 동구
광주광역시 동구 운림동,567-1,567,1,라인광명,84.87,202307,14,"21,000",10,1997,운림길 58,, ,직거래,-
광주광역시 동구 운림동,603,603,0,무등파크맨션1차,119.83,202307,1,"18,500",1,1990,운림길 23,, ,중개거래,광주 동구
광주광역시 동구 월남동,638,638,0,월남호반베르디움2차,59.9816,202307,30,"24,500",14,2016,남문로 307,, ,중개거래,광주 동구
광주광역시 동구 월남동,638,638,0,월남호반베르디움2차,78.2705,202307,31,"30,500",8,2016,남문로 307,, ,중개거래,광주 동구
광주광역시 동구 학동,262-1,262,1,금호베스트빌,126.274,202307,6,"40,500",13,2002,증심천로 88,20230724, ,중개거래,광주 동구
광주광역시 동구 학동,262-1,262,1,금호베스트빌,126.274,202307,6,"40,500",13,2002,증심천로 88,,20230728,중개거래,광주 동구
광주광역시 동구 학동,1022,1022,0,무등산아이파크,84.8412,202307,1,"58,500",10,2017,남문로753번길 20,, ,중개거래,광주 동구
광주광역시 동구 학동,1022,1022,0,무등산아이파크,84.7496,202307,4,"59,600",7,2017,남문로753번길 20,, ,중개거래,광주 동구
광주광역시 동구 학동,1022,1022,0,무등산아이파크,84.8412,202307,5,"60,000",24,2017,남문로753번길 20,, ,중개거래,광주 동구
광주광역시 동구 학동,1022,1022,0,무등산아이파크,84.8412,202307,13,"61,000",16,2017,남문로753번길 20,, ,중개거래,광주 동구
광주광역시 동구 학동,1022,1022,0,무등산아이파크,84.7496,202307,15,"57,500",2,2017,남문로753번길 20,, ,중개거래,광주 동구
